Power,Fuel,Cost,Efficiency,Lifetime,Power Code
486243.5340570324,0,13447430206.603813,486243.5340570324,10,"(1, 1, 1, 2, 1, 2)"
486243.5340570324,0,2246634125.032995,486243.5340570324,10,"(1, 1, 1, 3, 0, 0)"
486243.5340570324,0,2959187613.2439613,486243.5340570324,10,"(1, 1, 1, 3, 0, 1)"
486243.5340570324,0,3903013186.1496387,486243.5340570324,10,"(1, 1, 1, 3, 0, 2)"
486243.5340570324,0,2184935543.3708687,486243.5340570324,10,"(1, 1, 1, 3, 1, 0)"
486243.5340570324,0,2906393131.705206,486243.5340570324,10,"(1, 1, 1, 3, 1, 1)"
486243.5340570324,0,3853744756.2040367,486243.5340570324,10,"(1, 1, 1, 3, 1, 2)"
486133.5340570324,0,3853932545.1321454,486133.5340570324,10,"(1, 2, 0, 0, 0, 0)"
486133.5340570324,0,4046186996.681994,486133.5340570324,10,"(1, 2, 0, 0, 0, 1)"
486133.5340570324,0,4705630543.616435,486133.5340570324,10,"(1, 2, 0, 0, 0, 2)"
486133.5340570324,0,3634799430.824597,486133.5340570324,10,"(1, 2, 0, 0, 1, 0)"
486133.5340570324,0,3888445085.802809,486133.5340570324,10,"(1, 2, 0, 0, 1, 1)"
486133.5340570324,0,4580102775.511368,486133.5340570324,10,"(1, 2, 0, 0, 1, 2)"
486133.5340570324,0,2085887501.2281113,486133.5340570324,10,"(1, 2, 0, 1, 0, 0)"
486133.5340570324,0,2886025290.8714256,486133.5340570324,10,"(1, 2, 0, 1, 0, 1)"
486133.5340570324,0,3864785043.395168,486133.5340570324,10,"(1, 2, 0, 1, 0, 2)"
486133.5340570324,0,2045112504.7987115,486133.5340570324,10,"(1, 2, 0, 1, 1, 0)"
486133.5340570324,0,2845319040.089542,486133.5340570324,10,"(1, 2, 0, 1, 1, 1)"
486133.5340570324,0,3824080743.9059596,486133.5340570324,10,"(1, 2, 0, 1, 1, 2)"
486133.5340570324,0,9894388668.37469,486133.5340570324,10,"(1, 2, 0, 2, 0, 0)"
486133.5340570324,0,8441153757.21272,486133.5340570324,10,"(1, 2, 0, 2, 0, 1)"
486133.5340570324,0,8243492595.074713,486133.5340570324,10,"(1, 2, 0, 2, 0, 2)"
486133.5340570324,0,9065890204.000984,486133.5340570324,10,"(1, 2, 0, 2, 1, 0)"
486133.5340570324,0,7840044614.996425,486133.5340570324,10,"(1, 2, 0, 2, 1, 1)"
486133.5340570324,0,7761062922.134671,486133.5340570324,10,"(1, 2, 0, 2, 1, 2)"
486133.5340570324,0,1943808398.3043635,486133.5340570324,10,"(1, 2, 0, 3, 0, 0)"
486133.5340570324,0,2706799470.386901,486133.5340570324,10,"(1, 2, 0, 3, 0, 1)"
486133.5340570324,0,3670598484.797168,486133.5340570324,10,"(1, 2, 0, 3, 0, 2)"
486133.5340570324,0,1917366149.020595,486133.5340570324,10,"(1, 2, 0, 3, 1, 0)"
486133.5340570324,0,2684173264.013149,486133.5340570324,10,"(1, 2, 0, 3, 1, 1)"
486133.5340570324,0,3649483443.3919096,486133.5340570324,10,"(1, 2, 0, 3, 1, 2)"
486243.5340570324,0,3953932545.1321454,486243.5340570324,10,"(1, 2, 1, 0, 0, 0)"
486243.5340570324,0,4146186996.681994,486243.5340570324,10,"(1, 2, 1, 0, 0, 1)"
486243.5340570324,0,4805630543.616435,486243.5340570324,10,"(1, 2, 1, 0, 0, 2)"
486243.5340570324,0,3734799430.824597,486243.5340570324,10,"(1, 2, 1, 0, 1, 0)"
486243.5340570324,0,3988445085.802809,486243.5340570324,10,"(1, 2, 1, 0, 1, 1)"
486243.5340570324,0,4680102775.511368,486243.5340570324,10,"(1, 2, 1, 0, 1, 2)"
486243.5340570324,0,2185887501.2281113,486243.5340570324,10,"(1, 2, 1, 1, 0, 0)"
486243.5340570324,0,2986025290.8714256,486243.5340570324,10,"(1, 2, 1, 1, 0, 1)"
486243.5340570324,0,3964785043.395168,486243.5340570324,10,"(1, 2, 1, 1, 0, 2)"
486243.5340570324,0,2145112504.7987113,486243.5340570324,10,"(1, 2, 1, 1, 1, 0)"
486243.5340570324,0,2945319040.089542,486243.5340570324,10,"(1, 2, 1, 1, 1, 1)"
486243.5340570324,0,3924080743.9059596,486243.5340570324,10,"(1, 2, 1, 1, 1, 2)"
486243.5340570324,0,9994388668.37469,486243.5340570324,10,"(1, 2, 1, 2, 0, 0)"
486243.5340570324,0,8541153757.21272,486243.5340570324,10,"(1, 2, 1, 2, 0, 1)"
486243.5340570324,0,8343492595.074713,486243.5340570324,10,"(1, 2, 1, 2, 0, 2)"
486243.5340570324,0,9165890204.000984,486243.5340570324,10,"(1, 2, 1, 2, 1, 0)"
486243.5340570324,0,7940044614.996425,486243.5340570324,10,"(1, 2, 1, 2, 1, 1)"
486243.5340570324,0,7861062922.134671,486243.5340570324,10,"(1, 2, 1, 2, 1, 2)"
486243.5340570324,0,2043808398.3043633,486243.5340570324,10,"(1, 2, 1, 3, 0, 0)"
486243.5340570324,0,2806799470.386901,486243.5340570324,10,"(1, 2, 1, 3, 0, 1)"
486243.5340570324,0,3770598484.797168,486243.5340570324,10,"(1, 2, 1, 3, 0, 2)"
486243.5340570324,0,2017366149.020595,486243.5340570324,10,"(1, 2, 1, 3, 1, 0)"
486243.5340570324,0,2784173264.013149,486243.5340570324,10,"(1, 2, 1, 3, 1, 1)"
486243.5340570324,0,3749483443.3919096,486243.5340570324,10,"(1, 2, 1, 3, 1, 2)"
486133.5340570324,0,1791689103.2578897,486133.5340570324,10,"(1, 3, 0, 0, 0, 0)"
486133.5340570324,0,2592508363.2441063,486133.5340570324,10,"(1, 3, 0, 0, 0, 1)"
486133.5340570324,0,3571287458.782815,486133.5340570324,10,"(1, 3, 0, 0, 0, 2)"
486133.5340570324,0,1791689103.2578897,486133.5340570324,10,"(1, 3, 0, 0, 1, 0)"
486133.5340570324,0,2592508363.2441063,486133.5340570324,10,"(1, 3, 0, 0, 1, 1)"
486133.5340570324,0,3571287458.782815,486133.5340570324,10,"(1, 3, 0, 0, 1, 2)"
486133.5340570324,0,1791689103.2578897,486133.5340570324,10,"(1, 3, 0, 1, 0, 0)"
486133.5340570324,0,2592508363.2441063,486133.5340570324,10,"(1, 3, 0, 1, 0, 1)"
486133.5340570324,0,3571287458.782815,486133.5340570324,10,"(1, 3, 0, 1, 0, 2)"
486133.5340570324,0,1791689103.2578897,486133.5340570324,10,"(1, 3, 0, 1, 1, 0)"
486133.5340570324,0,2592508363.2441063,486133.5340570324,10,"(1, 3, 0, 1, 1, 1)"
486133.5340570324,0,3571287458.782815,486133.5340570324,10,"(1, 3, 0, 1, 1, 2)"
486133.5340570324,0,1791689103.2578897,486133.5340570324,10,"(1, 3, 0, 2, 0, 0)"
486133.5340570324,0,2592508363.2441063,486133.5340570324,10,"(1, 3, 0, 2, 0, 1)"
486133.5340570324,0,3571287458.782815,486133.5340570324,10,"(1, 3, 0, 2, 0, 2)"
486133.5340570324,0,1791689103.2578897,486133.5340570324,10,"(1, 3, 0, 2, 1, 0)"
486133.5340570324,0,2592508363.2441063,486133.5340570324,10,"(1, 3, 0, 2, 1, 1)"
486133.5340570324,0,3571287458.782815,486133.5340570324,10,"(1, 3, 0, 2, 1, 2)"
486133.5340570324,0,1791689103.2578897,486133.5340570324,10,"(1, 3, 0, 3, 0, 0)"
486133.5340570324,0,2592508363.2441063,486133.5340570324,10,"(1, 3, 0, 3, 0, 1)"
486133.5340570324,0,3571287458.782815,486133.5340570324,10,"(1, 3, 0, 3, 0, 2)"
486133.5340570324,0,1791689103.2578897,486133.5340570324,10,"(1, 3, 0, 3, 1, 0)"
486133.5340570324,0,2592508363.2441063,486133.5340570324,10,"(1, 3, 0, 3, 1, 1)"
486133.5340570324,0,3571287458.782815,486133.5340570324,10,"(1, 3, 0, 3, 1, 2)"
486243.5340570324,0,1891689103.2578897,486243.5340570324,10,"(1, 3, 1, 0, 0, 0)"
486243.5340570324,0,2692508363.2441063,486243.5340570324,10,"(1, 3, 1, 0, 0, 1)"
486243.5340570324,0,3671287458.782815,486243.5340570324,10,"(1, 3, 1, 0, 0, 2)"
486243.5340570324,0,1891689103.2578897,486243.5340570324,10,"(1, 3, 1, 0, 1, 0)"
486243.5340570324,0,2692508363.2441063,486243.5340570324,10,"(1, 3, 1, 0, 1, 1)"
486243.5340570324,0,3671287458.782815,486243.5340570324,10,"(1, 3, 1, 0, 1, 2)"
486243.5340570324,0,1891689103.2578897,486243.5340570324,10,"(1, 3, 1, 1, 0, 0)"
486243.5340570324,0,2692508363.2441063,486243.5340570324,10,"(1, 3, 1, 1, 0, 1)"
486243.5340570324,0,3671287458.782815,486243.5340570324,10,"(1, 3, 1, 1, 0, 2)"
486243.5340570324,0,1891689103.2578897,486243.5340570324,10,"(1, 3, 1, 1, 1, 0)"
486243.5340570324,0,2692508363.2441063,486243.5340570324,10,"(1, 3, 1, 1, 1, 1)"
486243.5340570324,0,3671287458.782815,486243.5340570324,10,"(1, 3, 1, 1, 1, 2)"
486243.5340570324,0,1891689103.2578897,486243.5340570324,10,"(1, 3, 1, 2, 0, 0)"
486243.5340570324,0,2692508363.2441063,486243.5340570324,10,"(1, 3, 1, 2, 0, 1)"
486243.5340570324,0,3671287458.782815,486243.5340570324,10,"(1, 3, 1, 2, 0, 2)"
486243.5340570324,0,1891689103.2578897,486243.5340570324,10,"(1, 3, 1, 2, 1, 0)"
486243.5340570324,0,2692508363.2441063,486243.5340570324,10,"(1, 3, 1, 2, 1, 1)"
486243.5340570324,0,3671287458.782815,486243.5340570324,10,"(1, 3, 1, 2, 1, 2)"
486243.5340570324,0,1891689103.2578897,486243.5340570324,10,"(1, 3, 1, 3, 0, 0)"
486243.5340570324,0,2692508363.2441063,486243.5340570324,10,"(1, 3, 1, 3, 0, 1)"
486243.5340570324,0,3671287458.782815,486243.5340570324,10,"(1, 3, 1, 3, 0, 2)"
486243.5340570324,0,1891689103.2578897,486243.5340570324,10,"(1, 3, 1, 3, 1, 0)"
486243.5340570324,0,2692508363.2441063,486243.5340570324,10,"(1, 3, 1, 3, 1, 1)"
486243.5340570324,0,3671287458.782815,486243.5340570324,10,"(1, 3, 1, 3, 1, 2)"
